city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id,Permit_Portal,Permit_URL,Metro_Population
Ocala,Ocala,FL,Florida,12083,Marion,29.1780,-82.1511,197770,522.0,shape,FALSE,TRUE,America/New_York,2,34475 34474 34471 34470 34477 34478 34483,1840015067,eTRAKiT,https://ocal.csqrcloud.com/community-etrakit/,197770
Waco,Waco,TX,Texas,48309,McLennan,31.5599,-97.1882,197594,602.1,shape,FALSE,TRUE,America/Chicago,2,76798 76710 76711 76712 76708 76701 76707 76706 76704 76702 76703 76714 76797 76799,1840022140,Tyler Technologies,https://selfservice.wacotx.gov/EnerGov/SelfService/,197594
Overland Park,Overland Park,KS,Kansas,20091,Johnson,38.8870,-94.6870,197199,1011.4,shape,FALSE,TRUE,America/Chicago,2,66214 66210 66211 66212 66213 66221 66223 66209 66202 66207 66204 66013 66251 66085 66224 66201 66225 66276 66282 66283,1840003834,Unknown,https://www.opkansas.org/city-services/permits-licenses-inspections-directory/,197199
Frederick,Frederick,MD,Maryland,24021,Frederick,39.4337,-77.4141,196743,1299.1,shape,FALSE,TRUE,America/New_York,2,21705 21702 21701 21709,1840005710,Accela,https://aca-prod.accela.com/FREDERICK/Default.aspx,196743
Huntington Beach,Huntington Beach,CA,California,06059,Orange,33.6960,-118.0018,196010,2804.8,shape,FALSE,TRUE,America/Los_Angeles,2,92648 92649 92646 92647 90742 92605 92615,1840020578,Accela,https://engage.huntingtonbeachca.gov/CitizenAccess/Default.aspx,196010
Santa Barbara,Santa Barbara,CA,California,06083,Santa Barbara,34.4285,-119.7202,194950,1743.9,shape,FALSE,TRUE,America/Los_Angeles,2,93105 93101 93103 93109 93102 93120 93121 93130 93140 93190,1840021829,Accela,https://aca-prod.accela.com/SANTABARBARA/Default.aspx,194950
Peoria,Peoria,AZ,Arizona,04013,Maricopa,33.7843,-112.2989,194338,424.6,shape,FALSE,TRUE,America/Phoenix,2,85373 85381 85383 85382 85303 85324 85345 85380 85385,1840020567,Accela,https://devservices.peoriaaz.gov/,194338
Cedar Rapids,Cedar Rapids,IA,Iowa,19113,Linn,41.9662,-91.6783,192755,708.0,shape,FALSE,TRUE,America/Chicago,2,52404 52405 52401 52411 52402 52403 52406 52407 52408 52409 52410 52497 52498 52499,1840000471,Unknown,https://www.cedar-rapids.org/local_government/departments_a_-_f/building_services/index.php,192755
Vancouver,Vancouver,WA,Washington,53011,Clark,45.6366,-122.5967,192696,1524.5,shape,FALSE,TRUE,America/Los_Angeles,2,98684 98664 98665 98660 98661 98662 98663 98682 98683 98687,1840021189,Unknown,https://cityofvancouver.myrelayview.com/Permits,192696
Glendale,Glendale,CA,California,06037,Los Angeles,34.1819,-118.2468,192270,2435.7,shape,FALSE,TRUE,America/Los_Angeles,2,91210 91214 91201 91205 91208 91203 91202 91204 91207 91206 91046 91020 91209 91221 91222 91225 91226,1840020483,Tyler Technologies,https://glendaleca-energovweb.tylerhost.net/apps/SelfService#/home,192270
Gastonia,Gastonia,NC,North Carolina,37071,Gaston,35.2494,-81.1854,189767,586.5,shape,FALSE,TRUE,America/New_York,2,28054 28056 28052,1840013468,CityView,https://devsvcs.cityofgastonia.com/,189767
Spring Hill,Spring Hill,FL,Florida,12053,Hernando,28.4798,-82.5300,188743,765.6,shape,FALSE,FALSE,America/New_York,2,34608 34609 34604 34606 34611,1840014105,Unknown,https://pvweb.hernandopa-fl.us/,188743
Murfreesboro,Murfreesboro,TN,Tennessee,47149,Rutherford,35.8490,-86.4121,187601,942.5,shape,FALSE,TRUE,America/Chicago,2,37132 37130 37129 37128 37127 37131 37133,1840014495,Unknown,N/A,187601
Tempe,Tempe,AZ,Arizona,04013,Maricopa,33.3881,-111.9319,186419,1800.3,shape,FALSE,TRUE,America/Phoenix,2,85281 85282 85283 85284 85280 85285 85287 85288,1840021942,Accela,https://epermits.tempe.gov/CitizenAccess/Default.aspx,186419
Paradise,Paradise,NV,Nevada,32003,Clark,36.0872,-115.1355,186178,1695.2,shape,FALSE,FALSE,America/Los_Angeles,2,89103 89109 89158 89169 89118 89119 89121 89120 89123 89111 89132 89136 89154 89157 89160 89170 89177 89193,1840033743,Accela,https://citizenaccess.clarkcountynv.gov/,186178
Newport News,Newport News,VA,Virginia,51700,Newport News,37.1051,-76.5185,184774,1034.0,shape,FALSE,TRUE,America/New_York,2,23601 23603 23608 23604 23605 23606 23607 23602 23609 23612 23628 23630,1840003862,Unknown,N/A,184774
Erie,Erie,PA,Pennsylvania,42049,Erie,42.1167,-80.0733,184332,1900.2,shape,FALSE,TRUE,America/New_York,2,16546 16510 16508 16507 16502 16504 16503 16550 16501 16511 16512 16514 16522 16530 16534 16538 16541 16544 16553,1840000478,Unknown,N/A,184332
Fort Lauderdale,Fort Lauderdale,FL,Florida,12011,Broward,26.1412,-80.1464,183032,2043.5,shape,FALSE,TRUE,America/New_York,2,33301 33304 33305 33306 33308 33309 33334 33316 33315 33312 33311 33320 33338 33339 33340 33346 33348 33394,1840014236,Accela,https://aca-prod.accela.com/FTL/Default.aspx,183032
Gainesville,Gainesville,GA,Georgia,13139,Hall,34.2902,-83.8294,182116,503.0,shape,FALSE,TRUE,America/New_York,2,30501 30507 30504,1840013612,Accela,https://aca-prod.accela.com/HALLCO/Default.aspx,182116
Aurora,Aurora,IL,Illinois,17089,Kane,41.7638,-88.2902,179867,1541.1,shape,FALSE,TRUE,America/Chicago,2,60505 60506 60504 60502 60503 60519 60507 60568 60569 60572 60598 60599,1840007034,eTRAKiT,https://auro-trk.aspgov.com/etrakit/,179867
Mauldin,Mauldin,SC,South Carolina,45045,Greenville,34.7821,-82.3032,179196,808.1,shape,FALSE,TRUE,America/New_York,2,29662 29607 29681,1840015476,Citizenserve,https://www.citizenserve.com/Portal/PortalController?Action=showHomePage&ctzPagePrefix=Portal_&installationID=362,179196
Ontario,Ontario,CA,California,06071,San Bernardino,34.0393,-117.6064,178347,1377.6,shape,FALSE,TRUE,America/Los_Angeles,2,91762 91761 91764 91743 91758,1840020410,Accela,https://aca-prod.accela.com/ONT/Default.aspx,178347
Elk Grove,Elk Grove,CA,California,06067,Sacramento,38.4161,-121.3842,177221,1606.2,shape,FALSE,TRUE,America/Los_Angeles,2,95624 95757 95758 95759,1840020245,eTRAKiT,https://elgr-trk.aspgov.com/etrakit/,177221
Panama City,Panama City,FL,Florida,12005,Bay,30.1995,-85.6003,177125,372.4,shape,FALSE,TRUE,America/Chicago,2,32401 32404 32405 32402 32412,1840015034,Cloudpermit,https://www.panamacity.gov/803/Cloudpermit,177125
Cary,Cary,NC,North Carolina,37183,Wake,35.7819,-78.8195,176686,1118.9,shape,FALSE,TRUE,America/New_York,2,27560 27518 27519 27511 27513 27512,1840016196,Click2Gov,https://cary-egov.aspgov.com/Click2GovBP/index.html,176686
Hemet,Hemet,CA,California,06065,Riverside,33.7341,-116.9969,176009,1196.1,shape,FALSE,TRUE,America/Los_Angeles,2,92545 92543 92546,1840020550,eTRAKiT,https://cohchcrwweb.cityofhemet.org/eTRAKiT3/login.aspx?lt=either&rd=~/Search/permit.aspx,176009
Danbury,Danbury,CT,Connecticut,09190,Western Connecticut,41.4015,-73.4709,175074,790.8,shape,FALSE,TRUE,America/New_York,2,06810 06811 06813,1840004837,OpenGov,https://danburyct.portal.opengov.com/,175074
Rancho Cucamonga,Rancho Cucamonga,CA,California,06071,San Bernardino,34.1247,-117.5667,174693,1450.2,shape,FALSE,TRUE,America/Los_Angeles,2,91730 91701 91737 91739 91729,1840020411,Accela,https://aca-prod.accela.com/cityofrc/Default.aspx,174693
Salinas,Salinas,CA,California,06053,Monterey,36.6883,-121.6317,172995,2659.8,shape,FALSE,TRUE,America/Los_Angeles,2,93901 93905 93906 93902 93915,1840021632,eTRAKiT,https://pc.ci.salinas.ca.us/eTRAKIT/,172995
Oceanside,Oceanside,CA,California,06073,San Diego,33.2247,-117.3083,172542,1614.3,shape,FALSE,TRUE,America/Los_Angeles,2,92058 92054 92057 92056 92049 92051 92052 92068,1840020623,eTRAKiT,https://etrakit.cityofoceanside.com/etrakit3/,172542
Vallejo,Vallejo,CA,California,06095,Solano,38.1125,-122.2342,171414,1581.2,shape,FALSE,TRUE,America/Los_Angeles,2,94592 94591 94589 94590,1840021499,eTRAKiT,https://vall-trk.aspgov.com/eTRAKiT/,171414
High Point,High Point,NC,North Carolina,37081,Guilford,35.9910,-79.9937,171342,774.7,shape,FALSE,TRUE,America/New_York,2,27265 27282 27235 27268 27262 27263 27260 27261 27264,1840014479,Accela,https://aca-prod.accela.com/COHP/Default.aspx,171342
Garden Grove,Garden Grove,CA,California,06059,Orange,33.7787,-117.9601,170603,3669.0,shape,FALSE,TRUE,America/Los_Angeles,2,92843 92840 92841 92844 92845 92842 92846,1840020577,Unknown,https://ch.ci.garden-grove.ca.us/permitsoft/start/index,170603
Pembroke Pines,Pembroke Pines,FL,Florida,12011,Broward,26.0128,-80.3382,170557,2015.0,shape,FALSE,TRUE,America/New_York,2,33029 33028 33025 33024 33026 33023 33027 33084,1840015141,EnerGov,https://www.ppines.com/1514/Development-HUB---Energov,170557
Lancaster,Lancaster,CA,California,06037,Los Angeles,34.6935,-118.1753,170013,696.2,shape,FALSE,TRUE,America/Los_Angeles,2,93535 93534 93536 93539 93584,1840020516,Accela,https://aca-prod.accela.com/LANCASTER/Default.aspx,170013
Marysville,Marysville,WA,Washington,53061,Snohomish,48.0809,-122.1561,168664,1331.5,shape,FALSE,TRUE,America/Los_Angeles,2,98271 98270,1840019789,eTRAKiT,https://permits.marysvillewa.gov/,168664
Fredericksburg,Fredericksburg,VA,Virginia,51630,Fredericksburg,38.2992,-77.4872,166746,1048.6,shape,FALSE,TRUE,America/New_York,2,22401 22404 22412,1840003845,EnerGov,https://selfservice.fredericksburgva.gov/energov_prod/selfservice#/home,166746
Visalia,Visalia,CA,California,06107,Tulare,36.3276,-119.3269,166273,1430.5,shape,FALSE,TRUE,America/Los_Angeles,2,93277 93291 93292 93278 93279 93290,1840021639,Accela,https://cd.visalia.city/CitizenAccess/,166273
Tuscaloosa,Tuscaloosa,AL,Alabama,01125,Tuscaloosa,33.2348,-87.5268,166253,664.9,shape,FALSE,TRUE,America/Chicago,2,35475 35476 35405 35404 35406 35401 35487 35403 35407 35486,1840005563,CityView,https://www.tuscaloosa.com/business/city-view-portal,166253
Palmdale,Palmdale,CA,California,06037,Los Angeles,34.5944,-118.1057,165487,602.4,shape,FALSE,TRUE,America/Los_Angeles,2,93591 93552 93551 93550 93590 93599,1840020502,Accela,https://aca-prod.accela.com/PALMDALE/Default.aspx,165487
Santa Cruz,Santa Cruz,CA,California,06087,Santa Cruz,36.9789,-122.0346,165263,1847.3,shape,FALSE,TRUE,America/Los_Angeles,2,95065 95064 95060 95062 95061 95063 95067,1840021579,eTRAKiT,https://permitting.cityofsantacruz.com/etrakit3/,165263
Medford,Medford,OR,Oregon,41029,Jackson,42.3372,-122.8540,164628,1158.9,shape,FALSE,TRUE,America/Los_Angeles,2,97504 97501,1840020076,Citizenserve,https://www4.citizenserve.com/Portal/PortalController?Action=showHomePage&ctzPagePrefix=Portal_&installationID=315,164628
Norwich,Norwich,CT,Connecticut,09180,Southeastern Connecticut,41.5495,-72.0882,163299,550.2,shape,FALSE,TRUE,America/New_York,2,06380 06389 06360,1840004828,OpenGov,https://norwichct.portal.opengov.com/,163299
Merced,Merced,CA,California,06047,Merced,37.3057,-120.4779,163257,1490.9,shape,FALSE,TRUE,America/Los_Angeles,2,95348 95340 95341 95343,1840020313,Unknown,https://www.cityofmerced.gov/business-and-development/permits-entitlements-and-licensing-portal,163257
Manchester,Manchester,NH,New Hampshire,33011,Hillsborough,42.9848,-71.4447,162716,1347.3,shape,FALSE,TRUE,America/New_York,2,03109 03104 03101 03103 03102 03105 03108 03111,1840002983,Unknown,https://www.manchesternh.gov/Departments/Planning-and-Comm-Dev/Building/Permit-Applications,162716
Odessa,Odessa,TX,Texas,48135,Ector,31.8801,-102.3448,162648,846.3,shape,FALSE,TRUE,America/Chicago,2,79762 79761 79763 79765 79768,1840020794,MyGovernmentOnline,https://www.mygovernmentonline.org/,162648
Muskegon,Muskegon,MI,Michigan,26121,Muskegon,43.2281,-86.2562,162458,1015.6,shape,FALSE,TRUE,America/Detroit,2,49442 49443 49440 49441,1840002870,Unknown,https://muskegon-mi.gov/city-services/finance-administrative/city-clerk/business-licensing-permits/,162458
Leesburg,Leesburg,FL,Florida,12069,Lake,28.7672,-81.8962,161515,279.3,shape,FALSE,TRUE,America/New_York,2,34748 34762 34736 34749 34789,1840015083,Click2Gov,https://lees-egov.aspgov.com/Click2GovBPO/index.html,161515
Lafayette,Lafayette,IN,Indiana,18157,Tippecanoe,40.3991,-86.8593,160373,898.1,shape,FALSE,TRUE,America/Indiana/Indianapolis,2,47909 47905 47904 47901 47902 47903,1840008354,Munis,https://selfservice.lafayette.in.gov/,160373
Hayward,Hayward,CA,California,06001,Alameda,37.6328,-122.0766,159201,1341.6,shape,FALSE,TRUE,America/Los_Angeles,2,94541 94542 94544 94545 94587 94540 94543 94557,1840020293,Tyler Technologies (EnerGov),https://www.hayward-ca.gov/services/permit-center,159201
Corona,Corona,CA,California,06065,Riverside,33.8616,-117.5649,158839,1537.3,shape,FALSE,TRUE,America/Los_Angeles,2,92882 92880 92881 92879 92877 92878,1840019305,eTRAKiT,https://etrakit.coronaca.gov/etrakit/,158839
Paterson,Paterson,NJ,New Jersey,34031,Passaic,40.9147,-74.1624,157660,7235.4,shape,FALSE,TRUE,America/New_York,2,07522 07524 07514 07513 07505 07501 07504 07503 07502 07507 07509 07510 07533 07543 07544,1840000838,Not Found,N/A,157660
Alexandria,Alexandria,VA,Virginia,51510,Alexandria,38.8185,-77.0861,156788,4053.2,shape,FALSE,TRUE,America/New_York,2,22302 22301 22304 22305 22311 22314 20598 22320 22331 22332 22333 22334,1840003837,Unknown (APEX),https://www.alexandriava.gov/Permits,156788
Macon,Macon,GA,Georgia,13021,Bibb,32.8065,-83.6974,156543,242.4,shape,FALSE,TRUE,America/New_York,2,31210 31052 31211 31213 31216 31217 31220 31207 31206 31204 31201 31202 31203 31205 31208 31209 31221 31294 31295 31296,1840043455,Community Core,https://app.communitycore.com/,156543
Lakewood,Lakewood,CO,Colorado,08059,Jefferson,39.6977,-105.1172,156309,1388.0,shape,FALSE,TRUE,America/Denver,2,80232 80235 80214 80215 80227 80226 80228 80201 80225,1840020198,eTRAKiT,https://lakw-trk.aspgov.com/eTRAKiT/,156309
Springfield,Springfield,IL,Illinois,17167,Sangamon,39.7709,-89.6540,156240,716.7,shape,FALSE,TRUE,America/Chicago,2,62711 62712 62629 62702 62703 62701 62706 62707 62704 62705 62715 62716 62719 62722 62726 62736 62739 62756 62757 62761 62762 62763 62765 62766 62767 62769 62776 62777 62781 62786 62796,1840009517,Unknown,https://www.springfield.il.us/Departments/PublicWorks/ApplicationPermits/BuildingPermitsHome.aspx,156240
Kansas City,Kansas City,KS,Kansas,20209,Wyandotte,39.1235,-94.7443,154776,479.1,shape,FALSE,TRUE,America/Chicago,2,66101 66102 66103 66104 66105 66106 66109 66160 66112 66111 66115 66118 66110 66117 66119,1840001626,Accela,https://mauwi.wycokck.org/CitizenAccess/Cap/CapHome.aspx,154776
Burlington,Burlington,NC,North Carolina,37001,Alamance,36.0760,-79.4685,154504,734.7,shape,FALSE,TRUE,America/New_York,2,27217 27215,1840013362,SmartGov,https://ci-burlington-nc.smartgovcommunity.com/Public/Home,154504
Warner Robins,Warner Robins,GA,Georgia,13153,Houston,32.5961,-83.6527,154327,811.6,shape,FALSE,TRUE,America/New_York,2,31088 31005 31093 31099,1840015800,Unknown,https://www.wrga.gov/page/permit-applications,154327
Sunnyvale,Sunnyvale,CA,California,06085,Santa Clara,37.3836,-122.0255,153455,2685.8,shape,FALSE,TRUE,America/Los_Angeles,2,94085 94086 94087 94089 94088,1840021573,E-OneStop (GovPartner),https://ecityhall.sunnyvale.ca.gov/cd/default.htm,153455
Hollywood,Hollywood,FL,Florida,12011,Broward,26.0293,-80.1679,152935,2166.9,shape,FALSE,TRUE,America/New_York,2,33024 33021 33023 33022 33020 33004 33316 33312 33019 33081 33082 33302,1840015144,Accela,https://aca-prod.accela.com/hollywood/default.aspx,152935
Roseville,Roseville,CA,California,06061,Placer,38.7703,-121.3196,152438,1335.0,shape,FALSE,TRUE,America/Los_Angeles,2,95661 95747 95678,1840020233,Accela,https://permitsonline.roseville.ca.us/,152438
New Bedford,New Bedford,MA,Massachusetts,25005,Bristol,41.6697,-70.9428,152104,1944.4,shape,FALSE,TRUE,America/New_York,2,02740 02744 02745 02746 02741 02742,1840003219,OpenGov,https://newbedfordma.portal.opengov.com/,152104
South Lyon,South Lyon,MI,Michigan,26125,Oakland,42.4614,-83.6526,151231,1220.3,shape,FALSE,TRUE,America/Detroit,2,48178,1840002432,BS&A,https://bsaonline.com/?uid=1653,151231
Bellevue,Bellevue,WA,Washington,53033,King,47.5951,-122.1535,151199,1744.3,shape,FALSE,TRUE,America/Los_Angeles,2,98004 98005 98006 98007 98008 98009 98015,1840018417,MyBuildingPermit,https://permitsearch.mybuildingpermit.com/,151199
Fairfield,Fairfield,CA,California,06095,Solano,38.2583,-122.0335,150794,1114.0,shape,FALSE,TRUE,America/Los_Angeles,2,94533 94534 94535,1840020253,Unknown,https://www.fairfield.ca.gov/government/city-departments/community-development/fairfield-build,150794
Binghamton,Binghamton,NY,New York,36007,Broome,42.1014,-75.9093,150564,1744.8,shape,FALSE,TRUE,America/New_York,2,13904 13905 13901 13903,1840000460,Unknown,https://www.binghamton-ny.gov/government/departments/building-construction-code-enforcement,150564
Topeka,Topeka,KS,Kansas,20177,Shawnee,39.0346,-95.6955,150343,786.6,shape,FALSE,TRUE,America/Chicago,2,66621 66622 66609 66608 66607 66606 66605 66604 66603 66619 66611 66612 66614 66616 66601 66624 66625 66626 66629 66636 66647 66667 66675 66683 66699,1840001621,Unknown,https://www.topeka.org/development-services/permit-portal/,150343
Escondido,Escondido,CA,California,06073,San Diego,33.1348,-117.0723,149913,1549.6,shape,FALSE,TRUE,America/Los_Angeles,2,92029 92025 92026 92027 92030 92033 92046,1840020620,Unknown,https://cwols.escondido.org/Portal/,149913
Joliet,Joliet,IL,Illinois,17197,Will,41.5188,-88.1499,149785,872.5,shape,FALSE,TRUE,America/Chicago,2,60421 60586 60432 60433 60431 60436 60435 60434,1840008192,Avolve Software - ProjectDox,https://joliet-il-us-test.avolvecloud.net/,149785
Surprise,Surprise,AZ,Arizona,04013,Maricopa,33.6815,-112.4515,149519,522.4,shape,FALSE,TRUE,America/Phoenix,2,85361 85379 85388 85387 85374 85378,1840021941,Unknown,N/A,149519
Naperville,Naperville,IL,Illinois,17043,DuPage,41.7480,-88.1659,149424,1466.0,shape,FALSE,TRUE,America/Chicago,2,60540 60563 60564 60565 60567,1840008143,Accela,https://www.naperville.il.us/services/permits--licenses/,149424
Pasadena,Pasadena,TX,Texas,48201,Harris,29.6575,-95.1498,149345,1319.8,shape,FALSE,TRUE,America/Chicago,2,77058 77059 77586 77506 77507 77504 77505 77502 77503 77258 77501 77508,1840020930,Unknown,https://www.cityofpasadena.net/planning/permit-center/permit-center-online/,149345
Mesquite,Mesquite,TX,Texas,48113,Dallas,32.7602,-96.5865,148848,1170.4,shape,FALSE,TRUE,America/Chicago,2,75149 75126 75150 75181 75185 75187,1840020713,Online Govt,https://mesquite.onlinegovt.com/,148848
Champaign,Champaign,IL,Illinois,17019,Champaign,40.1142,-88.2737,148477,1489.3,shape,FALSE,TRUE,America/Chicago,2,61822 61820 61821 61824 61825 61826,1840007239,OpenGov,https://champaignil.portal.opengov.com/search,148477
Pomona,Pomona,CA,California,06037,Los Angeles,34.0585,-117.7626,148391,2492.8,shape,FALSE,TRUE,America/Los_Angeles,2,91768 91766 91767 91769,1840020507,HDL,https://pomona.hdlgov.com/,148391
Houma,Houma,LA,Louisiana,22109,Terrebonne,29.5800,-90.7059,147841,874.3,shape,FALSE,TRUE,America/Chicago,2,70363 70360 70361,1840015063,MyGovernmentOnline (MGO),https://www.mgoconnect.org/cp/portal,147841
Athens,Athens,GA,Georgia,13059,Clarke,33.9508,-83.3689,147368,421.1,shape,FALSE,TRUE,America/New_York,2,30602 30622 30601 30605 30606 30607 30609 30683 30603 30608,1840029463,Custom/In-House,https://accgov.my.site.com/s/login/,147368
St. George,St. George,UT,Utah,49053,Washington,37.0758,-113.5752,147347,494.7,shape,FALSE,TRUE,America/Denver,2,84770 84790 84791,1840021559,CityInspect,https://stg.cityinspect.com/login,147347
Beaumont,Beaumont,TX,Texas,48245,Jefferson,30.0849,-94.1451,146554,534.5,shape,FALSE,TRUE,America/Chicago,2,77708 77705 77706 77707 77701 77702 77703 77713 77704 77710 77720 77725 77726,1840019612,CityWorks,https://cityworks.beaumonttexas.gov/OnlineApplications/,146554
Elkhart,Elkhart,IN,Indiana,18039,Elkhart,41.6916,-85.9627,146511,737.8,shape,FALSE,TRUE,America/Indiana/Indianapolis,2,46514 46517 46516 46515,1840008187,CivicGov (CivicPlus),https://www.civicgov4.com/in_elkhart/portal/,146511
